日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2016/10/6,小型臺指期貨,投信,0,0,0,0,0,0,760,351687,269,124507,491,227180
2016/10/6,小型臺指期貨,外資及陸資,21359,9866017,20944,9675104,415,190913,2343,1081962,1640,751008,703,330954
2016/10/7,小型臺指期貨,自營商,2075,958412,2376,1097479,-301,-139067,16171,7453283,9274,4278362,6897,3174921
2016/10/7,小型臺指期貨,投信,0,0,4,1851,-4,-1851,756,349605,269,124426,487,225179
2016/10/7,小型臺指期貨,外資及陸資,13653,6314904,13943,6449543,-290,-134638,2197,1013622,1676,766984,521,246638
2016/10/11,小型臺指期貨,自營商,11154,5145247,15030,6930141,-3876,-1784894,17557,8040825,14560,6676941,2997,1363884
2016/10/11,小型臺指期貨,投信,0,0,11,5055,-11,-5055,745,342211,269,123592,476,218619
2016/10/11,小型臺指期貨,外資及陸資,39360,18182467,39642,18312685,-282,-130217,1658,759196,1887,858340,-229,-99144
2016/10/12,小型臺指期貨,自營商,11920,5492113,5546,2555242,6374,2936870,20837,9618382,10493,4848488,10344,4769894
2016/10/12,小型臺指期貨,投信,0,0,0,0,0,0,745,344821,269,124534,476,220287
2016/10/12,小型臺指期貨,外資及陸資,18163,8365095,16454,7581335,1709,783760,2720,1256731,1879,861553,841,395178
2016/10/13,小型臺指期貨,自營商,6900,3175795,11275,5186360,-4375,-2010565,20086,9215216,14117,6483925,5969,2731291
2016/10/13,小型臺指期貨,投信,26,11962,611,280805,-585,-268842,157,72228,266,122373,-109,-50145
2016/10/13,小型臺指期貨,外資及陸資,25334,11672088,26744,12323397,-1410,-651310,2046,938905,2015,918819,31,20086
2016/10/14,小型臺指期貨,自營商,7937,3641424,10097,4630620,-2160,-989196,20816,9518444,16863,7719687,3953,1798757
2016/10/14,小型臺指期貨,投信,3,1374,3,1375,0,0,157,71961,266,121921,-109,-49960
2016/10/14,小型臺指期貨,外資及陸資,27435,12597270,27574,12662638,-139,-65368,1720,786285,1988,903482,-268,-117197
2016/10/17,小型臺指期貨,自營商,14122,6441942,14704,6696999,-582,-255057,21389,9779712,14858,6801151,6531,2978561
2016/10/17,小型臺指期貨,投信,0,0,0,0,0,0,157,71961,266,121921,-109,-49960
2016/10/17,小型臺指期貨,外資及陸資,39206,17878073,39688,18102661,-482,-224587,2007,917476,1989,903606,18,13870
2016/10/18,小型臺指期貨,自營商,12774,5861234,9047,4154039,3727,1707196,24215,11129420,13201,6073114,11014,5056306
2016/10/18,小型臺指期貨,投信,11,5052,11,5061,0,-8,157,72292,266,122493,-109,-50201
2016/10/18,小型臺指期貨,外資及陸資,25724,11813664,25674,11794094,50,19570,2221,1020209,1997,911856,224,108353
2016/10/19,小型臺指期貨,自營商,14925,6903489,11260,5212326,3665,1691163,17104,7894379,3895,1797860,13209,6096519
2016/10/19,小型臺指期貨,投信,421,194894,13,6024,408,188870,427,197466,0,0,427,197466
2016/10/19,小型臺指期貨,外資及陸資,21337,9872559,21000,9718006,337,154553,1507,695120,1740,797981,-233,-102861
2016/10/20,小型臺指期貨,自營商,5332,2470275,3704,1712046,1628,758229,17871,8274055,3766,1740210,14105,6533845
2016/10/20,小型臺指期貨,投信,0,0,0,0,0,0,427,198064,0,0,427,198064
2016/10/20,小型臺指期貨,外資及陸資,22379,10373402,22358,10363965,21,9438,1716,794118,1756,807759,-40,-13641
2016/10/21,小型臺指期貨,自營商,6501,3016348,6351,2941369,150,74980,17666,8167640,4407,2033782,13259,6133858
2016/10/21,小型臺指期貨,投信,225,104644,0,0,225,104644,652,302006,0,0,652,302006
2016/10/21,小型臺指期貨,外資及陸資,25288,11734150,25729,11937128,-441,-202979,1663,768452,1768,812178,-105,-43726
2016/10/24,小型臺指期貨,自營商,5719,2655285,4374,2031126,1345,624159,18557,8621436,4801,2229027,13756,6392409
2016/10/24,小型臺指期貨,投信,0,0,0,0,0,0,652,303473,0,0,652,303473
2016/10/24,小型臺指期貨,外資及陸資,23610,10976248,22877,10636533,733,339714,1972,915988,1748,806838,224,109150
2016/10/25,小型臺指期貨,自營商,8564,3995466,6343,2960851,2221,1034615,18376,8598142,5523,2584089,12853,6014053
2016/10/25,小型臺指期貨,投信,0,0,0,0,0,0,652,305625,0,0,652,305625
2016/10/25,小型臺指期貨,外資及陸資,21873,10217817,21446,10020716,427,197100,2906,1360465,1603,744692,1303,615773
2016/10/26,小型臺指期貨,自營商,2751,1283822,6664,3107007,-3913,-1823185,15427,7185184,6468,3011132,8959,4174052
2016/10/26,小型臺指期貨,投信,2,934,2,934,0,0,652,304288,0,0,652,304288
2016/10/26,小型臺指期貨,外資及陸資,16497,7704282,17764,8296166,-1267,-591884,1472,685299,1540,711972,-68,-26673
2016/10/27,小型臺指期貨,自營商,6516,3027031,8815,4091040,-2299,-1064009,14359,6654769,7407,3430714,6952,3224055
2016/10/27,小型臺指期貨,投信,0,0,360,167454,-360,-167454,292,135605,0,0,292,135605
2016/10/27,小型臺指期貨,外資及陸資,27187,12645230,28042,13044330,-855,-399099,1143,529124,1530,703678,-387,-174554
2016/10/28,小型臺指期貨,自營商,4177,1936400,5583,2587829,-1406,-651428,11766,5446134,7632,3533992,4134,1912142
2016/10/28,小型臺指期貨,投信,0,0,0,0,0,0,292,135473,0,0,292,135473
2016/10/28,小型臺指期貨,外資及陸資,21182,9830906,21032,9761181,150,69725,949,438715,1526,701488,-577,-262773
2016/10/31,小型臺指期貨,自營商,8999,4155336,8591,3959324,408,196013,12055,5583895,8153,3778027,3902,1805868
2016/10/31,小型臺指期貨,投信,0,0,225,104571,-225,-104571,67,31101,0,0,67,31101
2016/10/31,小型臺指期貨,外資及陸資,30925,14276878,31676,14625276,-751,-348398,1603,742584,1495,687422,108,55162
2016/11/1,小型臺指期貨,自營商,5386,2493537,4889,2259293,497,234244,12872,5959689,8425,3901851,4447,2057838
2016/11/1,小型臺指期貨,投信,0,0,0,0,0,0,67,31081,0,0,67,31081
2016/11/1,小型臺指期貨,外資及陸資,18662,8641888,19148,8866183,-486,-224295,1599,740289,1505,691781,94,48508
2016/11/2,小型臺指期貨,自營商,7198,3298763,12494,5727778,-5296,-2429015,11483,5248658,12500,5714254,-1017,-465596
2016/11/2,小型臺指期貨,投信,0,0,180,82503,-180,-82503,67,30679,180,82422,-113,-51743
2016/11/2,小型臺指期貨,外資及陸資,28296,12986126,29123,13370706,-827,-384580,1184,540727,1741,790730,-557,-250003
2016/11/3,小型臺指期貨,自營商,4965,2259329,7603,3459534,-2638,-1200205,11658,5289107,15253,6919663,-3595,-1630556
2016/11/3,小型臺指期貨,投信,0,0,180,81825,-180,-81825,67,30445,360,163584,-293,-133139
2016/11/3,小型臺指期貨,外資及陸資,28661,13062522,30087,13713168,-1426,-650646,447,201675,2382,1075945,-1935,-874270
2016/11/4,小型臺指期貨,自營商,3745,1695907,4247,1922638,-502,-226731,11511,5208109,15516,7020009,-4005,-1811900
2016/11/4,小型臺指期貨,投信,0,0,0,0,0,0,67,30361,360,163134,-293,-132773
2016/11/4,小型臺指期貨,外資及陸資,20668,9372277,20749,9408827,-81,-36550,518,233327,2306,1038866,-1788,-805539
2016/11/7,小型臺指期貨,自營商,9342,4273563,4679,2143441,4663,2130121,10208,4683264,9866,4526841,342,156423
2016/11/7,小型臺指期貨,投信,0,0,405,186078,-405,-186078,67,30807,765,351747,-698,-320940
2016/11/7,小型臺指期貨,外資及陸資,20281,9289604,18192,8333654,2089,955949,2336,1072532,2151,982485,185,90047
2016/11/8,小型臺指期貨,自營商,6582,3024013,5053,2319971,1529,704042,10550,4852790,8607,3959086,1943,893704
2016/11/8,小型臺指期貨,投信,180,82637,0,0,180,82637,67,30897,585,269773,-518,-238876
2016/11/8,小型臺指期貨,外資及陸資,23833,10962306,22966,10563813,867,398494,2779,1279812,1915,876398,864,403414
2016/11/9,小型臺指期貨,自營商,25016,11347992,32690,14829305,-7674,-3481313,10684,4756452,15889,7071265,-5205,-2314813
2016/11/9,小型臺指期貨,投信,585,268732,0,0,585,268732,67,29902,0,0,67,29902
2016/11/9,小型臺指期貨,外資及陸資,108807,49338695,111153,50426002,-2346,-1087307,1607,715483,2110,934854,-503,-219371
2016/11/10,小型臺指期貨,自營商,13050,5967308,7258,3322564,5792,2644743,11603,5309189,11176,5114615,427,194574
2016/11/10,小型臺指期貨,投信,180,82373,0,0,180,82373,247,113324,0,0,247,113324
2016/11/10,小型臺指期貨,外資及陸資,28332,12983912,26400,12099687,1932,884225,2642,1210587,1757,799557,885,411030
2016/11/11,小型臺指期貨,自營商,10732,4819840,18557,8334949,-7825,-3515109,8971,4010933,17673,7904920,-8702,-3893987
2016/11/11,小型臺指期貨,投信,0,0,180,80778,-180,-80778,67,30039,0,0,67,30039
2016/11/11,小型臺指期貨,外資及陸資,37573,16887142,39096,17575911,-1523,-688769,1944,870036,2266,1009873,-322,-139837
2016/11/14,小型臺指期貨,自營商,13931,6216951,14305,6379811,-374,-162860,9122,4071795,18082,8072911,-8960,-4001116
2016/11/14,小型臺指期貨,投信,0,0,0,0,0,0,67,29966,0,0,67,29966
2016/11/14,小型臺指期貨,外資及陸資,34031,15196694,34538,15422667,-507,-225973,1916,855728,2689,1197043,-773,-341315
2016/11/15,小型臺指期貨,自營商,9498,4244954,8693,3883347,805,361607,5054,2251551,12613,5621583,-7559,-3370032
2016/11/15,小型臺指期貨,投信,23,10281,47,20994,-24,-10713,71,31707,28,12485,43,19222
2016/11/15,小型臺指期貨,外資及陸資,27838,12447824,27753,12410716,85,37107,1521,678285,2353,1045740,-832,-367455
2016/11/16,小型臺指期貨,自營商,15329,6888203,11344,5097242,3985,1790961,2897,1291940,5832,2601990,-2935,-1310050
2016/11/16,小型臺指期貨,投信,360,161397,0,0,360,161397,355,158969,0,0,355,158969
2016/11/16,小型臺指期貨,外資及陸資,20653,9276556,20854,9366986,-201,-90430,560,249825,1315,583737,-755,-333912
2016/11/17,小型臺指期貨,自營商,7791,3481323,6784,3028636,1007,452687,3282,1464915,5222,2329627,-1940,-864712
2016/11/17,小型臺指期貨,投信,405,181243,0,0,405,181243,760,340480,0,0,760,340480
2016/11/17,小型臺指期貨,外資及陸資,26319,11763976,26151,11690800,168,73176,1010,451514,1397,620859,-387,-169345
2016/11/18,小型臺指期貨,自營商,8506,3813023,7207,3226944,1299,586080,3445,1541580,4066,1818057,-621,-276477
2016/11/18,小型臺指期貨,投信,0,0,0,0,0,0,760,341506,0,0,760,341506
2016/11/18,小型臺指期貨,外資及陸資,24994,11197161,24345,10907489,649,289672,1511,677968,1341,597503,170,80465
2016/11/21,小型臺指期貨,自營商,4622,2079269,3600,1618299,1022,460970,3771,1693294,3318,1486628,453,206666
2016/11/21,小型臺指期貨,投信,0,0,0,0,0,0,760,342646,0,0,760,342646
2016/11/21,小型臺指期貨,外資及陸資,17017,7656877,16710,7518960,307,137917,2082,937661,1237,552586,845,385075
2016/11/22,小型臺指期貨,自營商,11696,5319850,5694,2592892,6002,2726958,8021,3656325,1498,678370,6523,2977955
2016/11/22,小型臺指期貨,投信,0,0,0,0,0,0,760,347282,0,0,760,347282
2016/11/22,小型臺指期貨,外資及陸資,22231,10116269,20447,9307587,1784,808682,3141,1434212,1172,530212,1969,904000
2016/11/23,小型臺指期貨,自營商,4861,2226160,4237,1939620,624,286540,8690,3977635,1408,641049,7282,3336586
2016/11/23,小型臺指期貨,投信,0,0,0,0,0,0,760,348726,0,0,760,348726
2016/11/23,小型臺指期貨,外資及陸資,16081,7370485,15923,7298175,158,72310,3246,1488315,1252,569134,1994,919181
2016/11/24,小型臺指期貨,自營商,4250,1941336,5941,2711673,-1691,-770337,7074,3224318,1367,618326,5707,2605992
2016/11/24,小型臺指期貨,投信,0,0,0,0,0,0,760,347396,0,0,760,347396
2016/11/24,小型臺指期貨,外資及陸資,17466,7983793,18548,8479436,-1082,-495642,2419,1104645,1119,506120,1300,598525
2016/11/25,小型臺指期貨,自營商,4841,2216141,4736,2167505,105,48636,6629,3026792,1129,510864,5500,2515928
2016/11/25,小型臺指期貨,投信,0,0,0,0,0,0,760,348118,0,0,760,348118
2016/11/25,小型臺指期貨,外資及陸資,18536,8492366,17856,8180747,680,311619,2760,1263146,1128,511486,1632,751660
2016/11/28,小型臺指期貨,自營商,7667,3527606,5503,2532978,2164,994627,8361,3845040,1045,476622,7316,3368418
2016/11/28,小型臺指期貨,投信,0,0,405,186753,-405,-186753,355,163708,0,0,355,163708
2016/11/28,小型臺指期貨,外資及陸資,22562,10390501,20876,9614620,1686,775881,4069,1875343,1135,518210,2934,1357133
2016/11/29,小型臺指期貨,自營商,3991,1836709,4628,2128953,-637,-292244,7306,3351034,787,356610,6519,2994424
2016/11/29,小型臺指期貨,投信,315,144972,0,0,315,144972,670,308267,0,0,670,308267
2016/11/29,小型臺指期貨,外資及陸資,19594,9029308,20883,9623810,-1289,-594502,3485,1602328,1132,515548,2353,1086780
2016/11/30,小型臺指期貨,自營商,6396,2942386,6607,3039118,-211,-96732,7248,3332847,871,396890,6377,2935957
2016/11/30,小型臺指期貨,投信,0,0,0,0,0,0,670,309105,0,0,670,309105
2016/11/30,小型臺指期貨,外資及陸資,23242,10707721,22729,10472055,513,235666,3768,1737296,1103,503710,2665,1233586
2016/12/1,小型臺指期貨,自營商,6366,2941453,5838,2696560,528,244892,8115,3745361,1170,536673,6945,3208688
2016/12/1,小型臺指期貨,投信,0,0,0,0,0,0,670,310210,0,0,670,310210
2016/12/1,小型臺指期貨,外資及陸資,23689,10958825,22834,10562757,855,396068,4480,2073120,1232,565172,3248,1507948
2016/12/2,小型臺指期貨,自營商,5544,2540241,9278,4247860,-3734,-1707619,5817,2654945,2426,1105023,3391,1549922
2016/12/2,小型臺指期貨,投信,0,0,0,0,0,0,670,306961,0,0,670,306961
2016/12/2,小型臺指期貨,外資及陸資,20473,9384910,22957,10524580,-2484,-1139670,2626,1202065,1350,613379,1276,588686
2016/12/5,小型臺指期貨,自營商,5398,2468247,5894,2692325,-496,-224078,5858,2671065,3027,1378912,2831,1292153
2016/12/5,小型臺指期貨,投信,0,0,0,0,0,0,670,306760,0,0,670,306760
2016/12/5,小型臺指期貨,外資及陸資,20316,9297965,20020,9161149,296,136816,2861,1308788,1261,571945,1600,736843
2016/12/6,小型臺指期貨,自營商,10845,5012879,6630,3067244,4215,1945635,9860,4551637,3150,1452841,6710,3098796
2016/12/6,小型臺指期貨,投信,0,0,0,0,0,0,670,310277,0,0,670,310277
2016/12/6,小型臺指期貨,外資及陸資,18183,8420118,15853,7342049,2330,1078069,4829,2235241,1331,611140,3498,1624101
2016/12/7,小型臺指期貨,自營商,4930,2284004,5466,2530647,-536,-246644,7733,3569477,2094,964480,5639,2604997
2016/12/7,小型臺指期貨,投信,0,0,0,0,0,0,670,310277,0,0,670,310277
2016/12/7,小型臺指期貨,外資及陸資,14665,6801244,15472,7175446,-807,-374201,4295,1988031,1290,592314,3005,1395717
2016/12/8,小型臺指期貨,自營商,8878,4141482,5879,2743335,2999,1398147,11194,5226700,2624,1224110,8570,4002590
2016/12/8,小型臺指期貨,投信,0,0,0,0,0,0,670,313828,0,0,670,313828
2016/12/8,小型臺指期貨,外資及陸資,15850,7404837,15553,7267383,297,137454,4817,2255220,1215,563904,3602,1691316
2016/12/9,小型臺指期貨,自營商,4464,2090505,3154,1476448,1310,614057,12751,5969548,2951,1380350,9800,4589198
2016/12/9,小型臺指期貨,投信,0,0,0,0,0,0,670,314532,0,0,670,314532
2016/12/9,小型臺指期貨,外資及陸資,13191,6187943,12961,6080768,230,107175,4961,2327884,1209,562516,3752,1765368
2016/12/12,小型臺指期貨,自營商,5635,2642127,8451,3960579,-2816,-1318452,9113,4249311,937,433431,8176,3815880
2016/12/12,小型臺指期貨,投信,0,0,315,147448,-315,-147448,355,166069,0,0,355,166069
2016/12/12,小型臺指期貨,外資及陸資,23419,10996628,24102,11317529,-683,-320901,4191,1959740,1194,553867,2997,1405873
2016/12/13,小型臺指期貨,自營商,3820,1786265,2565,1200078,1255,586187,10364,4846343,937,434816,9427,4411527
2016/12/13,小型臺指期貨,投信,0,0,0,0,0,0,355,166477,0,0,355,166477
2016/12/13,小型臺指期貨,外資及陸資,12947,6058851,13080,6122646,-133,-63795,4019,1883881,1195,555764,2824,1328117
2016/12/14,小型臺指期貨,自營商,4036,1890834,4102,1919395,-66,-28560,10612,4957377,1240,575406,9372,4381971
2016/12/14,小型臺指期貨,投信,0,0,0,0,0,0,355,166300,0,0,355,166300
2016/12/14,小型臺指期貨,外資及陸資,14456,6778296,14931,7001529,-475,-223233,3541,1657970,1195,555288,2346,1102682
2016/12/15,小型臺指期貨,自營商,7729,3604812,9430,4395623,-1701,-790811,9670,4516099,1947,906445,7723,3609654
2016/12/15,小型臺指期貨,投信,0,0,360,168600,-360,-168600,23,10773,28,13115,-5,-2342
2016/12/15,小型臺指期貨,外資及陸資,22514,10507624,23078,10770613,-564,-262989,3452,1616033,1210,562456,2242,1053577
2016/12/16,小型臺指期貨,自營商,4795,2238840,8569,3998947,-3774,-1760107,7173,3329964,3140,1456304,4033,1873660
2016/12/16,小型臺指期貨,投信,0,0,315,147060,-315,-147060,23,10708,343,159684,-320,-148976
2016/12/16,小型臺指期貨,外資及陸資,10082,4710555,11714,5474148,-1632,-763593,2360,1097936,1454,672963,906,424973
2016/12/19,小型臺指期貨,自營商,5831,2703901,8724,4041513,-2893,-1337611,6260,2885930,4816,2220031,1444,665899
2016/12/19,小型臺指期貨,投信,0,0,0,0,0,0,23,10631,343,158535,-320,-147904
2016/12/19,小型臺指期貨,外資及陸資,17917,8313635,19209,8912618,-1292,-598983,1491,688358,1185,543963,306,144395
2016/12/20,小型臺指期貨,自營商,7086,3270710,8339,3848006,-1253,-577296,6452,2980900,5273,2435747,1179,545153
2016/12/20,小型臺指期貨,投信,330,152106,15,6929,315,145177,23,10644,28,12964,-5,-2320
2016/12/20,小型臺指期貨,外資及陸資,18118,8365075,18217,8411401,-99,-46326,1529,707029,1446,666116,83,40913
2016/12/21,小型臺指期貨,自營商,7467,3448048,8437,3896729,-970,-448682,3515,1616864,1327,607751,2188,1009113
2016/12/21,小型臺指期貨,投信,8,3697,323,149212,-315,-145515,23,10609,315,145294,-292,-134685
2016/12/21,小型臺指期貨,外資及陸資,14786,6830431,14975,6918092,-189,-87661,817,376328,1268,582252,-451,-205924
2016/12/22,小型臺指期貨,自營商,4707,2154045,7984,3655976,-3277,-1501931,3223,1467643,4564,2077339,-1341,-609696
2016/12/22,小型臺指期貨,投信,0,0,0,0,0,0,23,10497,315,143766,-292,-133269
2016/12/22,小型臺指期貨,外資及陸資,19900,9120731,21402,9812014,-1502,-691283,516,235066,2129,969550,-1613,-734484
2016/12/23,小型臺指期貨,自營商,3973,1808974,5068,2305278,-1095,-496304,2990,1356618,5598,2538220,-2608,-1181602
2016/12/23,小型臺指期貨,投信,0,0,315,143806,-315,-143806,23,10456,630,286398,-607,-275942
2016/12/23,小型臺指期貨,外資及陸資,18899,8610404,19811,9026238,-912,-415834,496,225138,2437,1105287,-1941,-880149
2016/12/26,小型臺指期貨,自營商,2638,1200718,2424,1102435,214,98283,3035,1381897,5521,2511810,-2486,-1129913
2016/12/26,小型臺指期貨,投信,0,0,0,0,0,0,23,10493,630,287406,-607,-276913
2016/12/26,小型臺指期貨,外資及陸資,12114,5517230,12347,5623443,-233,-106213,489,222741,2535,1154053,-2046,-931312
2016/12/27,小型臺指期貨,自營商,1302,593001,1583,720054,-281,-127053,2960,1346304,5803,2636448,-2843,-1290144
2016/12/27,小型臺指期貨,投信,0,0,0,0,0,0,23,10480,630,287060,-607,-276580
2016/12/27,小型臺指期貨,外資及陸資,8213,3743219,8839,4028843,-626,-285624,491,223334,2823,1283925,-2332,-1060591
2016/12/28,小型臺指期貨,自營商,8511,3901180,4064,1865408,4447,2035772,5109,2348809,3834,1758259,1275,590550
2016/12/28,小型臺指期貨,投信,315,144694,0,0,315,144694,23,10593,315,145073,-292,-134480
2016/12/28,小型臺指期貨,外資及陸資,17109,7845676,15806,7251684,1303,593992,569,261393,1780,817073,-1211,-555680
2016/12/29,小型臺指期貨,自營商,3612,1658103,3466,1590135,146,67968,4897,2243793,3812,1741751,1085,502042
2016/12/29,小型臺指期貨,投信,315,144654,315,144801,0,-148,23,10558,315,144601,-292,-134043
2016/12/29,小型臺指期貨,外資及陸資,16266,7472958,16205,7445907,61,27051,603,276162,1973,903098,-1370,-626936
2016/12/30,小型臺指期貨,自營商,8589,3968794,5950,2749464,2639,1219330,6826,3153415,3178,1463010,3648,1690405
2016/12/30,小型臺指期貨,投信,0,0,315,145866,-315,-145866,23,10651,630,291753,-607,-281102
2016/12/30,小型臺指期貨,外資及陸資,20015,9256154,18693,8646540,1322,609614,787,363744,1383,637874,-596,-274130
2017/1/3,小型臺指期貨,自營商,3827,1770476,3723,1721383,104,49093,6910,3197927,3142,1448920,3768,1749007
2017/1/3,小型臺指期貨,投信,0,0,0,0,0,0,23,10672,630,292320,-607,-281648
2017/1/3,小型臺指期貨,外資及陸資,17428,8064641,16876,7809449,552,255192,1298,601508,1530,707222,-232,-105714
2017/1/4,小型臺指期貨,自營商,3190,1478325,5003,2318527,-1813,-840202,6493,3001432,4585,2116194,1908,885238
2017/1/4,小型臺指期貨,投信,315,146057,0,0,315,146057,23,10662,315,146018,-292,-135356
2017/1/4,小型臺指期貨,外資及陸資,14414,6686732,14636,6789612,-222,-102880,1338,619487,1558,719549,-220,-100062
2017/1/5,小型臺指期貨,自營商,10696,4976646,4822,2245659,5874,2730987,11413,5318253,3503,1628037,7910,3690216
2017/1/5,小型臺指期貨,投信,630,294431,0,0,630,294431,338,157880,0,0,338,157880
2017/1/5,小型臺指期貨,外資及陸資,22149,10311744,20015,9319208,2134,992536,3495,1631442,1561,724358,1934,907084
2017/1/6,小型臺指期貨,自營商,3782,1767895,2816,1316395,966,451500,11743,5485202,3383,1575878,8360,3909324
2017/1/6,小型臺指期貨,投信,0,0,0,0,0,0,338,158269,0,0,338,158269
2017/1/6,小型臺指期貨,外資及陸資,11187,5234130,11040,5165389,147,68742,3282,1535765,1569,729459,1713,806306
2017/1/9,小型臺指期貨,自營商,7876,3684813,8120,3797161,-244,-112349,10768,5017936,2652,1230479,8116,3787457
2017/1/9,小型臺指期貨,投信,0,0,0,0,0,0,338,157880,0,0,338,157880
2017/1/9,小型臺指期貨,外資及陸資,20885,9779195,21068,9864894,-183,-85699,3196,1491961,1650,765686,1546,726275
2017/1/10,小型臺指期貨,自營商,3855,1798131,4487,2092766,-632,-294635,10250,4774904,2810,1304045,7440,3470859
2017/1/10,小型臺指期貨,投信,0,0,0,0,0,0,338,157863,0,0,338,157863
2017/1/10,小型臺指期貨,外資及陸資,14249,6649868,14234,6643370,15,6499,3683,1719162,1834,851620,1849,867542
2017/1/11,小型臺指期貨,自營商,6238,2918105,6895,3223457,-657,-305352,9896,4608303,3199,1485143,6697,3123160
2017/1/11,小型臺指期貨,投信,0,0,0,0,0,0,338,157795,0,0,338,157795
2017/1/11,小型臺指期貨,外資及陸資,15937,7455638,16270,7610624,-333,-154987,3592,1675998,1907,885066,1685,790932
2017/1/12,小型臺指期貨,自營商,12139,5699125,8060,3788438,4079,1910687,14953,7020186,4637,2173935,10316,4846251
2017/1/12,小型臺指期貨,投信,0,0,0,0,0,0,338,159046,0,0,338,159046
2017/1/12,小型臺指期貨,外資及陸資,21149,9940969,18965,8917683,2184,1023286,5192,2442129,1907,891811,3285,1550318
2017/1/13,小型臺指期貨,自營商,3889,1822581,6327,2963748,-2438,-1141167,12576,5882291,3490,1627838,9086,4254453
2017/1/13,小型臺指期貨,投信,0,0,315,147641,-315,-147641,23,10781,0,0,23,10781
2017/1/13,小型臺指期貨,外資及陸資,12395,5811088,14447,6773985,-2052,-962897,3572,1673636,1943,905789,1629,767847
2017/1/16,小型臺指期貨,自營商,6843,3180747,10986,5105584,-4143,-1924837,9774,4527601,3687,1702975,6087,2824626
2017/1/16,小型臺指期貨,投信,0,0,0,0,0,0,23,10678,0,0,23,10678
2017/1/16,小型臺指期貨,外資及陸資,18704,8695284,20865,9702387,-2161,-1007103,1904,883728,2104,972092,-200,-88364
2017/1/17,小型臺指期貨,自營商,9210,4290785,5850,2726459,3360,1564327,12183,5675322,2020,933977,10163,4741345
2017/1/17,小型臺指期貨,投信,23,10729,23,10736,0,-7,23,10734,0,0,23,10734
2017/1/17,小型臺指期貨,外資及陸資,13641,6356839,12540,5844677,1101,512162,2803,1308162,2038,946859,765,361303
2017/1/18,小型臺指期貨,自營商,6083,2837196,6269,2923239,-186,-86043,9200,4273572,1607,739198,7593,3534374
2017/1/18,小型臺指期貨,投信,0,0,0,0,0,0,23,10713,0,0,23,10713
2017/1/18,小型臺指期貨,外資及陸資,11346,5288847,12164,5670353,-818,-381506,1526,710462,1252,578127,274,132335
2017/1/19,小型臺指期貨,自營商,7374,3427930,7357,3416358,17,11572,9646,4475999,2024,930800,7622,3545199
2017/1/19,小型臺指期貨,投信,0,0,2,931,-2,-931,21,9769,0,0,21,9769
2017/1/19,小型臺指期貨,外資及陸資,21934,10193092,21297,9896902,637,296190,1702,791367,1219,562179,483,229188
2017/1/20,小型臺指期貨,自營商,4191,1950102,3206,1492277,985,457825,10114,4705584,1775,817212,8339,3888372
2017/1/20,小型臺指期貨,投信,0,0,0,0,0,0,21,9797,0,0,21,9797
2017/1/20,小型臺指期貨,外資及陸資,12525,5833013,11248,5238350,1277,594664,2603,1213929,1199,554526,1404,659403
