日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2016/2/17,臺股期貨,自營商,28007,46006715,26605,43693493,1402,2313222,2895,4656357,6655,10822595,-3760,-6166238
2016/2/17,臺股期貨,投信,1091,1789777,1509,2473884,-418,-684107,2867,4696146,9955,16306290,-7088,-11610144
2016/2/17,臺股期貨,外資及陸資,44086,72345665,45483,74664304,-1397,-2318639,43968,71904962,13149,21426522,30819,50478440
2016/2/18,臺股期貨,自營商,20007,33157617,19487,32287119,520,870498,3883,6345238,7125,11724559,-3242,-5379321
2016/2/18,臺股期貨,投信,382,633009,554,917730,-172,-284722,2984,4944488,10255,16992535,-7271,-12048047
2016/2/18,臺股期貨,外資及陸資,36625,60688075,37390,61954056,-765,-1265981,43442,71863434,13334,21979575,30108,49883859
2016/2/19,臺股期貨,自營商,12210,20244116,12580,20851843,-370,-607727,3989,6538641,7605,12553868,-3616,-6015227
2016/2/19,臺股期貨,投信,192,318389,575,954520,-383,-636131,2847,4730006,10563,17549368,-7716,-12819362
2016/2/19,臺股期貨,外資及陸資,28707,47593549,25873,42896817,2834,4696732,45640,75706383,12571,20770227,33069,54936156
2016/2/22,臺股期貨,自營商,25435,42360349,22573,37590280,2862,4770070,5369,8822273,6120,10074932,-751,-1252659
2016/2/22,臺股期貨,投信,452,752872,707,1177489,-255,-424616,2913,4835580,10846,18004360,-7933,-13168780
2016/2/22,臺股期貨,外資及陸資,40069,66713050,44878,74695219,-4809,-7982169,41676,69058445,13565,22399083,28111,46659362
2016/2/23,臺股期貨,自營商,14793,24566583,14335,23797504,458,769080,6316,10414461,6556,10819494,-240,-405033
2016/2/23,臺股期貨,投信,220,365188,384,637327,-164,-272139,2946,4901555,11045,18376671,-8099,-13475116
2016/2/23,臺股期貨,外資及陸資,34096,56613084,31525,52349571,2571,4263513,44555,73998108,13859,22934026,30696,51064082
2016/2/24,臺股期貨,自營商,29356,48627268,32145,53254937,-2789,-4627669,5318,8676583,8360,13692820,-3042,-5016237
2016/2/24,臺股期貨,投信,688,1137729,1226,2025509,-538,-887779,3105,5121387,11724,19337566,-8619,-14216179
2016/2/24,臺股期貨,外資及陸資,49344,81813498,48159,79831232,1185,1982266,45203,74415595,13249,21725460,31954,52690135
2016/2/25,臺股期貨,自營商,20555,34211498,23286,38765122,-2731,-4553625,4625,7615781,10191,16895586,-5566,-9279805
2016/2/25,臺股期貨,投信,228,380148,432,720375,-204,-340227,2981,4971092,11971,19962820,-8990,-14991728
2016/2/25,臺股期貨,外資及陸資,46018,76599782,40030,66640585,5988,9959197,50145,83463952,12314,20403240,37831,63060712
2016/2/26,臺股期貨,自營商,19112,31961006,17364,29036509,1748,2924498,5048,8371664,8844,14737158,-3796,-6365494
2016/2/26,臺股期貨,投信,399,666369,600,1003709,-201,-337340,2986,5009889,12089,20282903,-9103,-15273014
2016/2/26,臺股期貨,外資及陸資,41289,69019816,45300,75733925,-4011,-6714109,47308,79213859,13587,22662703,33721,56551156
2016/3/1,臺股期貨,自營商,23841,40179891,22576,38048382,1265,2131508,6036,10103378,8668,14545212,-2632,-4441834
2016/3/1,臺股期貨,投信,451,760710,669,1130785,-218,-370075,2950,4984300,12300,20782060,-9350,-15797760
2016/3/1,臺股期貨,外資及陸資,41999,70729043,39565,66644322,2434,4084721,49469,83423252,13355,22435931,36114,60987321
2016/3/2,臺股期貨,自營商,24804,42330576,23837,40671612,967,1658965,6157,10393635,7930,13407128,-1773,-3013493
2016/3/2,臺股期貨,投信,344,586564,524,893152,-180,-306588,3072,5233439,12566,21407417,-9494,-16173978
2016/3/2,臺股期貨,外資及陸資,38427,65553874,42592,72667839,-4165,-7113965,47159,80171563,15461,26206293,31698,53965270
2016/3/3,臺股期貨,自營商,22095,37811131,21360,36545992,735,1265139,7422,12613873,8368,14228061,-946,-1614188
2016/3/3,臺股期貨,投信,331,567425,1096,1876922,-765,-1309497,2933,5023620,13169,22555840,-10236,-17532220
2016/3/3,臺股期貨,外資及陸資,39568,67699771,36973,63260619,2595,4439152,49202,84096782,14845,25288921,34357,58807861
2016/3/4,臺股期貨,自營商,18919,32497120,18531,31826576,388,670544,8051,13749617,8630,14739851,-579,-990234
2016/3/4,臺股期貨,投信,350,602372,770,1324300,-420,-721928,3006,5170897,13635,23454903,-10629,-18284006
2016/3/4,臺股期貨,外資及陸資,36463,62614098,36250,62258588,213,355510,49510,84984729,15065,25773656,34445,59211073
2016/3/7,臺股期貨,自營商,23693,40864540,23142,39901644,551,962896,7969,13608306,7946,13565508,23,42798
2016/3/7,臺股期貨,投信,1788,3081865,2514,4324040,-726,-1242174,2875,4947269,14212,24449738,-11337,-19502469
2016/3/7,臺股期貨,外資及陸資,38879,67030042,39213,67619837,-334,-589795,51417,88274133,17168,29394731,34249,58879402
2016/3/8,臺股期貨,自營商,22069,37846387,21197,36336302,872,1510085,8320,14227043,7368,12579501,952,1647542
2016/3/8,臺股期貨,投信,132,226092,1309,2252058,-1177,-2025966,2788,4803136,15305,26361394,-12517,-21558258
2016/3/8,臺股期貨,外資及陸資,40470,69386191,38213,65532652,2257,3853539,54297,93328143,17498,29994989,36799,63333154
2016/3/9,臺股期貨,自營商,20450,35137872,20590,35363756,-140,-225884,7549,12906095,6639,11326969,910,1579126
2016/3/9,臺股期貨,投信,78,133996,945,1626963,-867,-1492967,2696,4646799,16089,27725641,-13393,-23078842
2016/3/9,臺股期貨,外資及陸資,34945,60041623,33485,57539489,1460,2502134,55145,94828978,16802,28812190,38343,66016788
2016/3/10,臺股期貨,自營商,20392,35226933,21773,37612107,-1381,-2385174,8168,14002646,8478,14530970,-310,-528324
2016/3/10,臺股期貨,投信,3032,5237949,3150,5429586,-118,-191637,2661,4597627,16173,27930325,-13512,-23332698
2016/3/10,臺股期貨,外資及陸資,38634,66738508,38697,66857774,-63,-119266,53207,91714557,14823,25470796,38384,66243761
2016/3/11,臺股期貨,自營商,23411,40562010,21572,37379616,1839,3182394,9524,16466290,7721,13322577,1803,3143713
2016/3/11,臺股期貨,投信,4161,7206001,4926,8523425,-765,-1317424,2654,4615768,16873,29339035,-14219,-24723267
2016/3/11,臺股期貨,外資及陸資,41306,71518983,40389,69964372,917,1554611,53415,92731147,14114,24422524,39301,68308623
2016/3/14,臺股期貨,自營商,24005,41998705,23598,41274168,407,724538,9781,16997384,7492,12980889,2289,4016495
2016/3/14,臺股期貨,投信,5277,9235738,5019,8770828,258,464910,2746,4797182,16686,29144532,-13940,-24347350
2016/3/14,臺股期貨,外資及陸資,45902,80281034,51342,89834607,-5440,-9553572,53585,93437992,19630,34175522,33955,59262470
2016/3/15,臺股期貨,自營商,37919,65614724,39256,67934787,-1337,-2320063,9976,17052739,9127,15555663,849,1497076
2016/3/15,臺股期貨,投信,5864,10159338,6939,11987592,-1075,-1828254,2842,4877619,17986,30840776,-15144,-25963157
2016/3/15,臺股期貨,外資及陸資,74421,128968380,73838,128004593,583,963786,56632,97010351,22121,37872204,34511,59138147
2016/3/16,臺股期貨,自營商,24075,41678447,26381,45681633,-2306,-4003186,3952,6736622,9366,16103502,-5414,-9366880
2016/3/16,臺股期貨,投信,903,1562145,1627,2817275,-724,-1255131,2407,4166562,18425,31900623,-16018,-27734061
2016/3/16,臺股期貨,外資及陸資,40472,69976250,33111,57277149,7361,12699102,52747,91139442,11020,18945367,41727,72194075
2016/3/17,臺股期貨,自營商,26227,45877990,24619,43068429,1608,2809561,4965,8530975,8676,14976483,-3711,-6445508
2016/3/17,臺股期貨,投信,433,757227,1790,3117838,-1357,-2360611,2315,4026375,19747,34351436,-17432,-30325061
2016/3/17,臺股期貨,外資及陸資,44979,78674670,45676,79880661,-697,-1205991,52898,91833897,11787,20371954,41111,71461943
2016/3/18,臺股期貨,自營商,17512,30647231,16712,29245526,800,1401705,5801,10059561,8675,15086799,-2874,-5027238
2016/3/18,臺股期貨,投信,175,306329,464,813427,-289,-507098,2236,3918926,19926,34929849,-17690,-31010923
2016/3/18,臺股期貨,外資及陸資,32603,57052603,32780,57372622,-177,-320019,52873,92496761,11930,20779632,40943,71717129
2016/3/21,臺股期貨,自營商,18310,32020130,16596,29014545,1714,3005585,6432,11142779,7626,13215195,-1194,-2072416
2016/3/21,臺股期貨,投信,353,617207,781,1366744,-428,-749537,2112,3693511,20231,35387636,-18119,-31694125
2016/3/21,臺股期貨,外資及陸資,30004,52467588,31922,55842300,-1918,-3374711,53297,93034993,13836,24069575,39461,68965418
2016/3/22,臺股期貨,自營商,21004,36580158,22156,38575137,-1152,-1994979,6425,11135503,8760,15204680,-2335,-4069177
2016/3/22,臺股期貨,投信,504,877157,1143,1995338,-639,-1118181,2094,3663735,20845,36478316,-18751,-32814581
2016/3/22,臺股期貨,外資及陸資,39545,68883520,34592,60269000,4953,8614520,57969,101251277,13150,22882560,44819,78368717
2016/3/23,臺股期貨,自營商,22755,39750370,24071,42047607,-1316,-2297237,4988,8585859,8874,15337003,-3886,-6751144
2016/3/23,臺股期貨,投信,384,671278,1015,1770641,-631,-1099363,1962,3418216,21378,37252872,-19416,-33834656
2016/3/23,臺股期貨,外資及陸資,35983,62875954,35504,62036380,479,839574,57632,100232921,12310,21321404,45322,78911517
2016/3/24,臺股期貨,自營商,23399,40650885,22771,39548477,628,1102407,5562,9585762,8835,15269297,-3273,-5683535
2016/3/24,臺股期貨,投信,322,559616,591,1027697,-269,-468082,1903,3315403,21578,37601298,-19675,-34285895
2016/3/24,臺股期貨,外資及陸資,40179,69829470,38801,67441405,1378,2388065,57575,100133849,11029,19089147,46546,81044702
2016/3/25,臺股期貨,自營商,18140,31587901,17350,30200366,790,1387535,6066,10446547,8478,14620818,-2412,-4174271
2016/3/25,臺股期貨,投信,149,259700,476,827652,-327,-567952,1926,3350526,21948,38189003,-20022,-34838477
2016/3/25,臺股期貨,外資及陸資,22561,39282967,23569,41046731,-1008,-1763764,56855,98729328,11296,19522476,45559,79206852
2016/3/28,臺股期貨,自營商,15127,26305715,15785,27440354,-658,-1134639,5605,9633364,8675,14941214,-3070,-5307850
2016/3/28,臺股期貨,投信,138,239988,472,819827,-334,-579839,1888,3278861,22263,38670330,-20375,-35391469
2016/3/28,臺股期貨,外資及陸資,27777,48298461,28404,49393312,-627,-1094851,56597,98117726,11757,20297235,44840,77820491
2016/3/29,臺股期貨,自營商,24112,41573515,25921,44694687,-1809,-3121172,5814,9897570,10663,18203708,-4849,-8306138
2016/3/29,臺股期貨,投信,795,1368590,1274,2192814,-479,-824223,1994,3429484,22927,39438445,-20933,-36008961
2016/3/29,臺股期貨,外資及陸資,41408,71441555,42966,74140618,-1558,-2699063,57747,99139448,14644,25067642,43103,74071806
2016/3/30,臺股期貨,自營商,27624,48040427,27485,47810782,139,229645,5434,9390770,10190,17674384,-4756,-8283614
2016/3/30,臺股期貨,投信,525,913898,684,1193288,-159,-279390,2044,3572232,23061,40309737,-21017,-36737505
2016/3/30,臺股期貨,外資及陸資,43581,75786280,33481,58260279,10100,17526001,65493,114266685,11820,20534606,53673,93732079
2016/3/31,臺股期貨,自營商,24128,42215722,23724,41493283,404,722439,5476,9441898,9799,16940292,-4323,-7498394
2016/3/31,臺股期貨,投信,432,754985,1739,3040895,-1307,-2285910,1747,3044724,24113,42033083,-22366,-38988359
2016/3/31,臺股期貨,外資及陸資,43424,75963136,48484,84820646,-5060,-8857511,61021,106159141,12406,21503662,48615,84655479
2016/4/1,臺股期貨,自營商,27233,47064569,25766,44522533,1467,2542036,6400,10938125,9252,15814295,-2852,-4876170
2016/4/1,臺股期貨,投信,595,1029164,920,1587746,-325,-558582,1694,2922486,24447,42185077,-22753,-39262591
2016/4/1,臺股期貨,外資及陸資,44744,77339995,47318,81789390,-2574,-4449395,59968,103261163,13561,23275390,46407,79985773
2016/4/6,臺股期貨,自營商,31143,52871256,30998,52641768,145,229488,6508,10901998,9228,15449004,-2720,-4547006
2016/4/6,臺股期貨,投信,602,1022755,1265,2145245,-663,-1122490,1490,2519668,25096,42451653,-23606,-39931985
2016/4/6,臺股期貨,外資及陸資,44786,76085867,52690,89523863,-7904,-13437996,57373,96819311,18669,31448075,38704,65371236
2016/4/7,臺股期貨,自營商,23361,39397224,24556,41403013,-1195,-2005789,6269,10462936,10141,16943696,-3872,-6480760
2016/4/7,臺股期貨,投信,1136,1918249,357,600563,779,1317687,1504,2537334,24331,41060242,-22827,-38522908
2016/4/7,臺股期貨,外資及陸資,44585,75231993,40822,68889974,3763,6342018,60068,101134411,17584,29540948,42484,71593463
2016/4/8,臺股期貨,自營商,20507,34671090,19632,33178831,875,1492260,6729,11297890,9663,16226921,-2934,-4929031
2016/4/8,臺股期貨,投信,433,732242,384,649911,49,82332,1593,2702420,24275,41193888,-22682,-38491468
2016/4/8,臺股期貨,外資及陸資,40772,68892618,37274,63013650,3498,5878968,61977,104926978,16238,27416258,45739,77510720
2016/4/11,臺股期貨,自營商,19234,32626830,19882,33718297,-648,-1091467,6585,11091668,10125,17074102,-3540,-5982434
2016/4/11,臺股期貨,投信,419,712483,416,707151,3,5333,1524,2594471,24159,41141940,-22635,-38547469
2016/4/11,臺股期貨,外資及陸資,39030,66218912,36380,61714028,2650,4504884,64737,109992840,16468,27902625,48269,82090215
2016/4/12,臺股期貨,自營商,23993,40909594,23722,40426241,271,483353,6735,11321938,9997,16819169,-3262,-5497231
2016/4/12,臺股期貨,投信,298,508158,632,1074076,-334,-565918,1471,2498656,24440,41527517,-22969,-39028861
2016/4/12,臺股期貨,外資及陸資,43218,73662968,42786,72935386,432,727581,65554,111125494,16668,28175682,48886,82949812
2016/4/13,臺股期貨,自營商,32781,56433941,30824,53056990,1957,3376951,8742,14974180,10143,17352452,-1401,-2378272
2016/4/13,臺股期貨,投信,1965,3388017,2663,4585085,-698,-1197068,1348,2326850,24971,43121501,-23623,-40794651
2016/4/13,臺股期貨,外資及陸資,44425,76438659,41618,71656164,2807,4782495,68473,117979124,16807,28883202,51666,89095922
2016/4/14,臺股期貨,自營商,22186,38498919,19730,34232459,2456,4266459,11585,19940401,10487,18000305,1098,1940096
2016/4/14,臺股期貨,投信,2312,4007652,2609,4512686,-297,-505034,1318,2281491,25251,43717936,-23933,-41436445
2016/4/14,臺股期貨,外資及陸資,30970,53725129,35527,61642011,-4557,-7916881,66428,114775435,19217,33143214,47211,81632221
2016/4/15,臺股期貨,自營商,22168,38399997,22728,39366704,-560,-966708,12244,21217887,11654,20155157,590,1062730
2016/4/15,臺股期貨,投信,2964,5141664,3290,5696014,-326,-554350,1390,2421359,25530,44481730,-24140,-42060371
2016/4/15,臺股期貨,外資及陸資,44828,77655485,42357,73391428,2471,4264057,68815,119676950,19088,33134332,49727,86542618
2016/4/18,臺股期貨,自營商,19206,33242795,17245,29825892,1961,3416903,12016,20652796,9679,16559042,2337,4093754
2016/4/18,臺股期貨,投信,10222,17692673,10079,17407332,143,285340,1646,2840253,25616,44202248,-23970,-41361995
2016/4/18,臺股期貨,外資及陸資,45163,78107446,51610,89335305,-6447,-11227859,66326,114260294,23188,39930969,43138,74329325
2016/4/19,臺股期貨,自營商,37130,64338059,37548,65071917,-418,-733858,12325,21144766,10008,17077112,2317,4067654
2016/4/19,臺股期貨,投信,9502,16466442,9934,17160381,-432,-693940,1667,2867791,26052,44785855,-24385,-41918064
2016/4/19,臺股期貨,外資及陸資,72182,125002488,74195,128517167,-2013,-3514680,69857,119989519,28555,49078406,41302,70911113
2016/4/20,臺股期貨,自營商,39467,67512534,44006,75362912,-4539,-7850378,5303,8839229,7730,12890335,-2427,-4051106
2016/4/20,臺股期貨,投信,1282,2189280,2349,3997852,-1067,-1808572,1581,2668965,26691,45064346,-25110,-42395381
2016/4/20,臺股期貨,外資及陸資,53564,91782992,53633,91838540,-69,-55548,59416,100113896,18844,31693846,40572,68420050
2016/4/21,臺股期貨,自營商,14241,24210875,16096,27363541,-1855,-3152665,5769,9723770,10063,17006841,-4294,-7283071
2016/4/21,臺股期貨,投信,469,799284,373,633712,96,165572,1599,2727514,26593,45366929,-24994,-42639415
2016/4/21,臺股期貨,外資及陸資,39517,67182228,30161,51281768,9356,15900460,65896,112213170,15728,26707850,50168,85505320
2016/4/22,臺股期貨,自營商,21563,36699909,21400,36413977,163,285932,5867,9859005,9946,16747126,-4079,-6888121
2016/4/22,臺股期貨,投信,446,758890,224,380992,222,377898,1781,3027366,26551,45135973,-24770,-42108607
2016/4/22,臺股期貨,外資及陸資,42961,73154555,41370,70427954,1591,2726601,66811,113374620,15075,25505513,51736,87869107
2016/4/25,臺股期貨,自營商,14276,24303966,16259,27675850,-1983,-3371885,5942,10013340,11913,20151474,-5971,-10138134
2016/4/25,臺股期貨,投信,232,395417,91,154850,141,240567,1866,3181927,26496,45185549,-24630,-42003622
2016/4/25,臺股期貨,外資及陸資,30245,51483715,26937,45847908,3308,5635808,67925,115628938,12946,21951222,54979,93677716
2016/4/26,臺股期貨,自營商,22969,39361256,24450,41896188,-1481,-2534932,6162,10441726,13686,23297975,-7524,-12856249
2016/4/26,臺股期貨,投信,710,1217959,450,771673,260,446286,1842,3156890,26196,44899215,-24354,-41742325
2016/4/26,臺股期貨,外資及陸資,39768,68150527,38188,65433314,1580,2717213,68650,117450371,12109,20623070,56541,96827301
2016/4/27,臺股期貨,自營商,19650,33604474,17914,30633151,1736,2971323,5091,8595951,10915,18525931,-5824,-9929980
2016/4/27,臺股期貨,投信,152,260136,306,522827,-154,-262691,1813,3103544,26323,45064249,-24510,-41960705
2016/4/27,臺股期貨,外資及陸資,33244,56871342,34098,58322398,-854,-1451056,68071,116317190,12414,21119019,55657,95198171
2016/4/28,臺股期貨,自營商,29658,50269120,25587,43395571,4071,6873549,5690,9453025,7435,12345757,-1745,-2892732
2016/4/28,臺股期貨,投信,981,1661806,1525,2576060,-544,-914254,1730,2911249,26947,45350873,-25217,-42439624
2016/4/28,臺股期貨,外資及陸資,55141,93530574,71244,120853344,-16103,-27322769,65561,110111258,26086,43747903,39475,66363355
2016/4/29,臺股期貨,自營商,22814,38041258,20490,34168144,2324,3873113,7214,11870423,6490,10617502,724,1252921
2016/4/29,臺股期貨,投信,493,822976,1034,1723454,-541,-900478,1487,2471336,27289,45358838,-25802,-42887502
2016/4/29,臺股期貨,外資及陸資,38993,65065833,41567,69351827,-2574,-4285994,67338,111695435,30443,50443325,36895,61252110
2016/5/3,臺股期貨,自營商,21192,35040833,19828,32782911,1364,2257922,8150,13346073,6023,9778976,2127,3567097
2016/5/3,臺股期貨,投信,403,666407,680,1124300,-277,-457893,1503,2482930,27617,45627893,-26114,-43144963
2016/5/3,臺股期貨,外資及陸資,35796,59202581,38810,64179035,-3014,-4976454,63916,105362959,30013,49422107,33903,55940852
2016/5/4,臺股期貨,自營商,33137,54223928,32262,52823597,875,1400331,9311,15117451,6118,9842554,3193,5274897
2016/5/4,臺股期貨,投信,925,1512054,1134,1854198,-209,-342143,1489,2435961,27863,45588520,-26374,-43152559
2016/5/4,臺股期貨,外資及陸資,46897,76815238,49317,80787664,-2420,-3972426,61236,99949254,29936,48801954,31300,51147300
2016/5/5,臺股期貨,自營商,22284,36279532,19886,32351630,2398,3927902,11195,18121208,5476,8748002,5719,9373206
2016/5/5,臺股期貨,投信,1519,2476076,384,624768,1135,1851308,1871,3047907,27115,44174841,-25244,-41126934
2016/5/5,臺股期貨,外資及陸資,36222,58956633,42751,69604496,-6529,-10647862,57933,94133376,33427,54275430,24506,39857946
2016/5/6,臺股期貨,自營商,19679,31892269,21712,35174356,-2033,-3282087,9904,15936272,6179,9840453,3725,6095819
2016/5/6,臺股期貨,投信,1387,2250419,457,740001,930,1510419,2197,3560982,26515,42979891,-24318,-39418909
2016/5/6,臺股期貨,外資及陸資,36623,59352089,34414,55788314,2209,3563775,57901,93596466,31224,50422266,26677,43174200
2016/5/9,臺股期貨,自營商,19219,31170999,19153,31059672,66,111327,9827,15833329,6139,9788753,3688,6044576
2016/5/9,臺股期貨,投信,1254,2034631,482,781859,772,1252772,2380,3862889,25936,42098408,-23556,-38235519
2016/5/9,臺股期貨,外資及陸資,38532,62507222,36938,59929321,1594,2577901,57720,93419046,29439,47578506,28281,45840540
2016/5/10,臺股期貨,自營商,25170,40904573,25540,41488576,-370,-584003,10084,16318511,6584,10555946,3500,5762565
2016/5/10,臺股期貨,投信,2421,3946264,1464,2379094,957,1567169,2476,4036567,25068,40865354,-22592,-36828787
2016/5/10,臺股期貨,外資及陸資,44626,72518435,45335,73688856,-709,-1170421,55757,90627901,28378,46057728,27379,44570173
2016/5/11,臺股期貨,自營商,27403,44559892,25141,40850340,2262,3709552,11782,19022655,6089,9707401,5693,9315254
2016/5/11,臺股期貨,投信,2924,4750800,1492,2416919,1432,2333881,2718,4415593,23874,38778934,-21156,-34363341
2016/5/11,臺股期貨,外資及陸資,45433,73874989,50036,81414685,-4603,-7539696,53949,87357690,31149,50390770,22800,36966920
2016/5/12,臺股期貨,自營商,20077,32538960,23884,38712558,-3807,-6173598,9651,15468647,7320,11642780,2331,3825867
2016/5/12,臺股期貨,投信,4528,7344096,3854,6231822,674,1112274,2718,4392667,23195,37458191,-20477,-33065524
2016/5/12,臺股期貨,外資及陸資,44113,71532232,42364,68724773,1749,2807459,55911,90035112,31385,50499552,24526,39535560
2016/5/13,臺股期貨,自營商,28715,45998881,30620,49051652,-1905,-3052771,8633,13720316,7814,12344764,819,1375552
2016/5/13,臺股期貨,投信,5854,9375154,5539,8841344,315,533809,2867,4598655,23056,36925873,-20189,-32327218
2016/5/13,臺股期貨,外資及陸資,60981,97683943,56690,90862666,4291,6821277,62156,99326669,33400,53337315,28756,45989354
2016/5/16,臺股期貨,自營商,21819,35085298,23400,37604350,-1581,-2519053,7580,12102818,8447,13420292,-867,-1317474
2016/5/16,臺股期貨,投信,8234,13248019,7084,11363904,1150,1884115,2905,4676724,21917,35255885,-19012,-30579161
2016/5/16,臺股期貨,外資及陸資,63816,102523263,60423,97154878,3393,5368385,64941,104257889,32976,52911575,31965,51346314
2016/5/17,臺股期貨,自營商,32801,53039244,31621,51144040,1180,1895204,8253,13324250,8138,13066528,115,257722
2016/5/17,臺股期貨,投信,6737,10872975,5771,9287194,966,1585781,2926,4748940,20942,33990566,-18016,-29241626
2016/5/17,臺股期貨,外資及陸資,79479,128276777,82180,132664133,-2701,-4387356,66956,108505668,37758,61182308,29198,47323360
2016/5/18,臺股期貨,自營商,31168,50461587,29218,47289851,1950,3171736,3616,5761279,4981,7918522,-1365,-2157243
2016/5/18,臺股期貨,投信,1573,2549642,1118,1805179,455,744463,2966,4809666,20512,33261543,-17546,-28451877
2016/5/18,臺股期貨,外資及陸資,48278,77982319,49486,79966381,-1208,-1984062,53889,87109588,22129,35671054,31760,51438534
2016/5/19,臺股期貨,自營商,19933,32072781,19095,30740986,838,1331795,4327,6825054,4869,7651624,-542,-826570
2016/5/19,臺股期貨,投信,440,708233,406,653141,34,55092,3084,4954754,20642,33162699,-17558,-28207945
2016/5/19,臺股期貨,外資及陸資,40089,64555961,43128,69447117,-3039,-4891157,55052,88164117,26287,41989461,28765,46174656
2016/5/20,臺股期貨,自營商,21946,35453473,24023,38791729,-2077,-3338256,4989,7955225,7548,12040309,-2559,-4085084
2016/5/20,臺股期貨,投信,537,869835,457,738408,80,131427,3092,5010895,20536,33279882,-17444,-28268987
2016/5/20,臺股期貨,外資及陸資,56462,91225815,47850,77345843,8612,13879972,59362,95860713,22060,35496811,37302,60363902
2016/5/23,臺股期貨,自營商,35525,58398507,33488,55154270,2037,3244237,6332,10420937,6791,11144672,-459,-723735
2016/5/23,臺股期貨,投信,2542,4217222,1131,1873840,1411,2343383,3310,5523066,19168,31982967,-15858,-26459901
2016/5/23,臺股期貨,外資及陸資,63957,105183953,63150,103871097,807,1312856,59092,98263692,21085,34950885,38007,63312807
2016/5/24,臺股期貨,自營商,14985,24870482,14588,24204455,397,666027,6107,9963250,6317,10260961,-210,-297711
2016/5/24,臺股期貨,投信,466,773943,137,227562,329,546381,3493,5787202,19040,31544718,-15547,-25757516
2016/5/24,臺股期貨,外資及陸資,28356,47078485,35357,58723854,-7001,-11645369,52521,86667973,21767,35822145,30754,50845828
2016/5/25,臺股期貨,自營商,23396,39147668,24048,40248990,-652,-1101322,5739,9461975,6603,10859846,-864,-1397871
2016/5/25,臺股期貨,投信,956,1602653,368,616321,588,986332,3656,6130307,18591,31172602,-14935,-25042295
2016/5/25,臺股期貨,外資及陸資,40366,67527972,35880,60040484,4486,7487488,54201,90518130,18871,31406786,35330,59111344
