日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2017/9/28,臺股期貨,投信,2231,4599263,167,344009,2064,4255254,1775,3658242,40178,82806660,-38403,-79148418
2017/9/28,臺股期貨,外資及陸資,57495,118529765,61772,127362614,-4277,-8832849,71875,148038331,27703,57068182,44172,90970149
2017/9/29,臺股期貨,自營商,18973,39083055,19617,40402193,-644,-1319138,9543,19657581,17767,36571020,-8224,-16913439
2017/9/29,臺股期貨,投信,188,387884,378,777926,-190,-390042,1789,3691744,40382,83332079,-38593,-79640335
2017/9/29,臺股期貨,外資及陸資,38526,79349453,37050,76314287,1476,3035166,72962,150460333,27331,56370188,45631,94090145
2017/9/30,臺股期貨,自營商,10945,22703004,9774,20279570,1171,2423434,10426,21607529,17442,36122669,-7016,-14515140
2017/9/30,臺股期貨,投信,1257,2609230,30,62264,1227,2546966,1991,4132899,39357,81697075,-37366,-77564176
2017/9/30,臺股期貨,外資及陸資,5468,11331109,5138,10650532,330,680577,73001,151439882,27039,56100240,45962,95339642
2017/10/2,臺股期貨,自營商,22092,46072049,22006,45916469,86,155580,11532,24050464,18411,38391533,-6879,-14341069
2017/10/2,臺股期貨,投信,2040,4263355,5,10452,2035,4252903,2024,4230140,37355,78071746,-35331,-73841606
2017/10/2,臺股期貨,外資及陸資,33964,70865491,29950,62485533,4014,8379958,73744,154036539,23690,49484961,50054,104551578
2017/10/3,臺股期貨,自營商,19969,41748156,16674,34857748,3295,6890408,13506,28206610,17090,35674126,-3584,-7467516
2017/10/3,臺股期貨,投信,1204,2519459,145,303074,1059,2216385,1967,4116124,36239,75833527,-34272,-71717403
2017/10/3,臺股期貨,外資及陸資,34055,71200835,35767,74783240,-1712,-3582404,72490,151606808,24109,50421579,48381,101185229
2017/10/5,臺股期貨,自營商,20115,42205667,21953,46055554,-1838,-3849887,10878,22811997,16199,33961898,-5321,-11149901
2017/10/5,臺股期貨,投信,1034,2172792,290,608439,744,1564353,2035,4275511,35563,74716904,-33528,-70441393
2017/10/5,臺股期貨,外資及陸資,35963,75458108,31309,65700138,4654,9757970,77126,161955298,23975,50341024,53151,111614274
2017/10/6,臺股期貨,自營商,13653,28718373,12678,26663854,975,2054518,11356,23857083,15686,32940943,-4330,-9083860
2017/10/6,臺股期貨,投信,136,286185,99,208079,37,78106,2141,4505926,35632,74990018,-33491,-70484092
2017/10/6,臺股期貨,外資及陸資,30245,63618719,30451,64058099,-206,-439380,75510,158834316,22567,47464736,52943,111369580
2017/10/11,臺股期貨,自營商,35114,74508184,34797,73840083,317,668101,10202,21651805,14230,30198628,-4028,-8546823
2017/10/11,臺股期貨,投信,943,2003959,84,178194,859,1825765,2173,4620638,34805,74008109,-32632,-69387471
2017/10/11,臺股期貨,外資及陸資,62448,132533902,56824,120585638,5624,11948264,82681,175721295,24114,51242288,58567,124479007
2017/10/12,臺股期貨,自營商,20851,44492648,18981,40516480,1870,3976168,10759,22967338,13341,28483866,-2582,-5516528
2017/10/12,臺股期貨,投信,4110,8782615,3631,7745614,479,1037001,2131,4559019,34284,73335376,-32153,-68776357
2017/10/12,臺股期貨,外資及陸資,35446,75643372,34643,73946169,803,1697204,84662,181027174,25292,54075792,59370,126951382
2017/10/13,臺股期貨,自營商,14636,31285560,12658,27051985,1978,4233574,11991,25635507,12828,27422814,-837,-1787307
2017/10/13,臺股期貨,投信,5615,11997073,5670,12098897,-55,-101824,2056,4403914,34264,73368812,-32208,-68964898
2017/10/13,臺股期貨,外資及陸資,31673,67668290,33192,70937631,-1519,-3269341,86903,186038779,29067,62228432,57836,123810347
2017/10/16,臺股期貨,自營商,23786,51060722,24068,51670102,-282,-609380,12840,27567428,13832,29694937,-992,-2127509
2017/10/16,臺股期貨,投信,17789,38206980,17537,37623684,252,583297,2044,4394383,34000,73073239,-31956,-68678856
2017/10/16,臺股期貨,外資及陸資,68808,147669162,70864,152140076,-2056,-4470913,97183,208879983,41403,89009984,55780,119869999
2017/10/17,臺股期貨,自營商,24122,51846715,25677,55174166,-1555,-3327452,11146,23860929,14166,30324120,-3020,-6463191
2017/10/17,臺股期貨,投信,8595,18473796,8788,18874234,-193,-400438,1991,4266886,34140,73162438,-32149,-68895552
2017/10/17,臺股期貨,外資及陸資,78534,168791618,78297,168314064,237,477554,97988,209979425,41987,89988493,56001,119990932
2017/10/18,臺股期貨,自營商,29920,64180528,29974,64273052,-54,-92525,6157,13175500,12774,27367456,-6617,-14191956
2017/10/18,臺股期貨,投信,483,1035877,507,1086865,-24,-50988,1962,4208090,34134,73210531,-32172,-69002441
2017/10/18,臺股期貨,外資及陸資,48912,104900861,46359,99445518,2553,5455343,77900,167044373,20186,43279742,57714,123764631
2017/10/19,臺股期貨,自營商,17718,38152484,17184,36995397,534,1157087,6166,13241425,12180,26173861,-6014,-12932436
2017/10/19,臺股期貨,投信,822,1769506,11,23703,811,1745803,2102,4523920,33463,72019003,-31361,-67495083
2017/10/19,臺股期貨,外資及陸資,35728,76953219,36566,78751654,-838,-1798435,78809,169580729,21933,47188505,56876,122392224
2017/10/20,臺股期貨,自營商,17961,38547916,19439,41708550,-1478,-3160634,5624,12042507,13064,27994354,-7440,-15951847
2017/10/20,臺股期貨,投信,28,60099,117,250712,-89,-190612,2060,4420345,33510,71905710,-31450,-67485365
2017/10/20,臺股期貨,外資及陸資,41724,89537678,40607,87148648,1117,2389030,80084,171819037,22080,47364368,58004,124454669
2017/10/23,臺股期貨,自營商,19321,41552109,16095,34606918,3226,6945191,7896,16928248,12011,25750186,-4115,-8821938
2017/10/23,臺股期貨,投信,99,212993,42,90093,57,122900,2081,4468319,33474,71875313,-31393,-67406994
2017/10/23,臺股期貨,外資及陸資,34874,75007915,37435,80516320,-2561,-5508405,77484,166344335,22031,47284116,55453,119060219
2017/10/24,臺股期貨,自營商,12557,26960509,13874,29789545,-1317,-2829036,6832,14651212,12202,26182024,-5370,-11530812
2017/10/24,臺股期貨,投信,879,1889123,103,220927,776,1668196,2147,4613470,32764,70403229,-30617,-65789759
2017/10/24,臺股期貨,外資及陸資,28952,62162787,28075,60282310,877,1880476,79289,170348404,22959,49311224,56330,121037180
2017/10/25,臺股期貨,自營商,19832,42645724,19482,41884913,350,760811,6783,14541497,11810,25325388,-5027,-10783891
2017/10/25,臺股期貨,投信,123,264639,180,386765,-57,-122126,2091,4490628,32765,70366054,-30674,-65875426
2017/10/25,臺股期貨,外資及陸資,37388,80404241,40640,87397061,-3252,-6992821,76166,163543343,23091,49566921,53075,113976422
2017/10/26,臺股期貨,自營商,13706,29393679,14740,31613413,-1034,-2219733,5594,11974159,11682,25023312,-6088,-13049153
2017/10/26,臺股期貨,投信,324,695379,160,343291,164,352089,1967,4219605,32477,69669606,-30510,-65450001
2017/10/26,臺股期貨,外資及陸資,34582,74179736,33998,72912731,584,1267005,77492,166206468,23833,51101216,53659,115105252
2017/10/27,臺股期貨,自營商,23605,50728219,23159,49753523,446,974696,6891,14727168,12442,26607874,-5551,-11880706
2017/10/27,臺股期貨,投信,126,271375,626,1340537,-500,-1069162,1668,3572852,32678,69996210,-31010,-66423358
2017/10/27,臺股期貨,外資及陸資,42782,91920763,43388,93232346,-606,-1311583,77894,166813753,24847,53186949,53047,113626804
2017/10/30,臺股期貨,自營商,24403,52544585,23312,50184791,1091,2359795,6830,14643032,11165,23950764,-4335,-9307732
2017/10/30,臺股期貨,投信,1135,2441812,16,34387,1119,2407425,1903,4089543,31794,68325273,-29891,-64235730
2017/10/30,臺股期貨,外資及陸資,54430,117191649,52053,112060241,2377,5131408,81124,174298351,25700,55188739,55424,119109612
2017/10/31,臺股期貨,自營商,19143,41218602,16530,35585435,2613,5633167,8671,18658424,10337,22240975,-1666,-3582551
2017/10/31,臺股期貨,投信,93,200315,227,487378,-134,-287063,1754,3782320,31779,68528236,-30025,-64745916
2017/10/31,臺股期貨,外資及陸資,34615,74520631,35787,77045639,-1172,-2525008,81299,175270806,27050,58286610,54249,116984196
2017/11/1,臺股期貨,自營商,17278,37315511,17241,37228261,37,87250,8096,17468597,9736,20996964,-1640,-3528367
2017/11/1,臺股期貨,投信,442,955836,81,174946,361,780890,1880,4063803,31544,68185510,-29664,-64121707
2017/11/1,臺股期貨,外資及陸資,35381,76423030,38791,83794302,-3410,-7371272,77963,168482620,27171,58690199,50792,109792421
2017/11/2,臺股期貨,自營商,13210,28484364,13589,29305735,-379,-821371,8410,18099741,10407,22388853,-1997,-4289112
2017/11/2,臺股期貨,投信,128,276129,265,570555,-137,-294426,1749,3771189,31550,68028110,-29801,-64256921
2017/11/2,臺股期貨,外資及陸資,32062,69165851,31881,68768997,181,396853,78170,168507902,27224,58658545,50946,109849357
2017/11/3,臺股期貨,自營商,13784,29694841,12502,26928653,1282,2766187,9571,20612233,10205,21964494,-634,-1352261
2017/11/3,臺股期貨,投信,42,90726,386,831758,-344,-741032,1676,3615797,31821,68650625,-30145,-65034828
2017/11/3,臺股期貨,外資及陸資,32113,69192574,34410,74144808,-2297,-4952234,76727,165488831,28078,60533472,48649,104955359
2017/11/6,臺股期貨,自營商,16729,36059129,16249,35022948,480,1036181,11248,24194167,11276,24237437,-28,-43270
2017/11/6,臺股期貨,投信,684,1478533,147,316731,537,1161802,1918,4131750,31526,67913309,-29608,-63781559
2017/11/6,臺股期貨,外資及陸資,43729,94265669,45457,97964770,-1728,-3699101,76720,165226642,29801,64151203,46919,101075439
2017/11/7,臺股期貨,自營商,14870,32107492,13094,28270794,1776,3836697,12225,26418615,10273,22180142,1952,4238473
2017/11/7,臺股期貨,投信,859,1855584,468,1008860,391,846724,1936,4190237,31153,67432910,-29217,-63242673
2017/11/7,臺股期貨,外資及陸資,32861,70952695,30115,65033091,2746,5919605,76830,166257603,27165,58751351,49665,107506252
2017/11/8,臺股期貨,自營商,11477,24808998,11021,23818566,456,990432,12172,26264413,9751,21016899,2421,5247514
2017/11/8,臺股期貨,投信,0,0,3,6483,-3,-6483,1933,4176785,31153,67320759,-29220,-63143974
2017/11/8,臺股期貨,外資及陸資,28891,62423663,30514,65933923,-1623,-3510260,73243,158229395,26601,57435285,46642,100794110
2017/11/9,臺股期貨,自營商,23315,50215246,24437,52607700,-1122,-2392454,12219,26161052,10900,23317886,1319,2843166
2017/11/9,臺股期貨,投信,3556,7669836,4521,9736759,-965,-2066923,1551,3325533,31736,68043431,-30185,-64717898
2017/11/9,臺股期貨,外資及陸資,56453,121625761,58597,126282587,-2144,-4656826,73692,157969722,29194,62551973,44498,95417749
2017/11/10,臺股期貨,自營商,17127,36653016,18344,39252445,-1217,-2599429,10704,22930684,10685,22874470,19,56214
2017/11/10,臺股期貨,投信,4080,8738879,4120,8815657,-40,-76779,1505,3228882,31730,68067042,-30225,-64838160
2017/11/10,臺股期貨,外資及陸資,50709,108523085,48881,104619801,1828,3903284,77267,165731136,30921,66295333,46346,99435803
2017/11/13,臺股期貨,自營商,15586,33373983,16378,35065239,-792,-1691256,11248,24016729,12005,25621687,-757,-1604958
2017/11/13,臺股期貨,投信,15767,33774051,16075,34414235,-308,-640183,1397,2986018,31930,68249651,-30533,-65263633
2017/11/13,臺股期貨,外資及陸資,62856,134600103,62238,133296227,618,1303876,76678,163893859,29710,63473446,46968,100420413
2017/11/14,臺股期貨,自營商,27374,58449135,24539,52393120,2835,6056015,12302,26242674,10204,21744302,2098,4498372
2017/11/14,臺股期貨,投信,9432,20141687,8979,19165224,453,976463,1550,3308512,31630,67511379,-30080,-64202867
2017/11/14,臺股期貨,外資及陸資,93420,199448383,95973,204906693,-2553,-5458310,82523,176163815,38111,81331278,44412,94832537
2017/11/15,臺股期貨,自營商,25168,53497660,25098,53344725,70,152935,5775,12216613,6556,13854853,-781,-1638240
2017/11/15,臺股期貨,投信,193,410361,890,1889704,-697,-1479342,1403,2974921,32184,68242954,-30781,-65268033
2017/11/15,臺股期貨,外資及陸資,57784,122803058,61256,130202947,-3472,-7399889,67995,144155729,29600,62719644,38395,81436085
2017/11/16,臺股期貨,自營商,10311,21865602,10275,21792162,36,73441,6209,13151800,6951,14707084,-742,-1555284
2017/11/16,臺股期貨,投信,122,259041,103,218720,19,40321,1420,3015228,32182,68335259,-30762,-65320031
2017/11/16,臺股期貨,外資及陸資,28789,61058792,27589,58514654,1200,2544138,69219,146956539,29623,62855380,39596,84101159
2017/11/17,臺股期貨,自營商,14826,31689153,16107,34436015,-1281,-2746862,5836,12458159,7845,16738592,-2009,-4280433
2017/11/17,臺股期貨,投信,815,1743445,655,1401345,160,342099,1690,3617614,32292,69124255,-30602,-65506641
2017/11/17,臺股期貨,外資及陸資,42238,90306482,34560,73890516,7678,16415966,71797,153665984,24523,52447815,47274,101218169
2017/11/20,臺股期貨,自營商,13312,28434899,12081,25795950,1231,2638948,6744,14351927,7571,16088193,-827,-1736266
2017/11/20,臺股期貨,投信,111,236864,781,1667003,-670,-1430139,1657,3534712,32929,70244143,-31272,-66709431
2017/11/20,臺股期貨,外資及陸資,26839,57338181,30776,65761746,-3937,-8423564,70372,150094552,27036,57623035,43336,92471517
2017/11/21,臺股期貨,自營商,19713,42324621,19069,40941305,644,1383316,7370,15858693,7556,16237292,-186,-378599
2017/11/21,臺股期貨,投信,877,1889023,52,111802,825,1777221,1736,3744552,32183,69418731,-30447,-65674179
2017/11/21,臺股期貨,外資及陸資,37978,81491487,36236,77785062,1742,3706424,73146,157753313,28067,60488897,45079,97264416
2017/11/22,臺股期貨,自營商,23800,51567462,23176,50217747,624,1349716,7954,17184286,7499,16183614,455,1000672
2017/11/22,臺股期貨,投信,245,531361,1047,2266666,-802,-1735305,1731,3747961,32980,71408296,-31249,-67660335
2017/11/22,臺股期貨,外資及陸資,42425,91931837,39945,86560056,2480,5371781,75471,163387100,27912,60373462,47559,103013638
2017/11/23,臺股期貨,自營商,9997,21666093,9053,19620375,944,2045718,8439,18280634,7033,15216999,1406,3063635
2017/11/23,臺股期貨,投信,129,280017,33,71426,96,208591,1774,3850999,32927,71477932,-31153,-67626933
2017/11/23,臺股期貨,外資及陸資,23794,51570680,24164,52375390,-370,-804710,74703,162142599,27514,59664615,47189,102477984
2017/11/24,臺股期貨,自營商,8340,18076097,7831,16975248,509,1100849,8806,19069987,6891,14907455,1915,4162532
2017/11/24,臺股期貨,投信,136,295192,1069,2319605,-933,-2024414,1815,3940002,33901,73592291,-32086,-69652289
2017/11/24,臺股期貨,外資及陸資,21381,46362981,21636,46905543,-255,-542562,74286,161236160,27377,59358755,46909,101877405
2017/11/27,臺股期貨,自營商,17764,38311142,18972,40905464,-1208,-2594322,8604,18455933,7793,16697921,811,1758012
2017/11/27,臺股期貨,投信,71,152615,1279,2754062,-1208,-2601447,1473,3166655,34767,74742097,-33294,-71575442
2017/11/27,臺股期貨,外資及陸資,40275,86874559,44725,96505659,-4450,-9631100,70923,152445922,28471,61135176,42452,91310746
2017/11/28,臺股期貨,自營商,13724,29426327,17549,37631244,-3825,-8204916,7038,15029991,10057,21479516,-3019,-6449525
2017/11/28,臺股期貨,投信,7,14995,81,173568,-74,-158572,1460,3126736,34828,74587645,-33368,-71460909
2017/11/28,臺股期貨,外資及陸資,43509,93316683,43659,93641003,-150,-324320,70569,151105012,28270,60467057,42299,90637955
2017/11/29,臺股期貨,自營商,16521,35455151,14874,31918735,1647,3536416,6733,14405026,8100,17322861,-1367,-2917835
2017/11/29,臺股期貨,投信,263,564564,57,122243,206,442322,1490,3196944,34652,74349331,-33162,-71152387
2017/11/29,臺股期貨,外資及陸資,40864,87696915,41050,88102717,-186,-405803,70565,151378163,28451,60962655,42114,90415508
2017/11/30,臺股期貨,自營商,23375,49642590,23360,49599555,15,43035,7793,16447641,9171,19340548,-1378,-2892907
2017/11/30,臺股期貨,投信,96,203465,628,1329184,-532,-1125718,1479,3128381,35173,74397930,-33694,-71269549
2017/11/30,臺股期貨,外資及陸資,62612,133019144,67548,143546897,-4936,-10527752,70505,149107905,33327,70408918,37178,78698987
2017/12/1,臺股期貨,自營商,27769,58756752,27558,58296826,211,459926,8596,18184666,9795,20710523,-1199,-2525857
2017/12/1,臺股期貨,投信,606,1284629,124,262458,482,1022171,1517,3216950,34729,73646317,-33212,-70429367
2017/12/1,臺股期貨,外資及陸資,76276,161377187,73653,155846661,2623,5530526,69823,148040743,30022,63575095,39801,84465648
2017/12/4,臺股期貨,自營商,18504,39253367,18546,39336257,-42,-82890,8560,18178420,9795,20793618,-1235,-2615198
2017/12/4,臺股期貨,投信,192,408602,28,59561,164,349041,1565,3333137,34613,73718767,-33048,-70385630
2017/12/4,臺股期貨,外資及陸資,63530,134711390,62811,133203583,719,1507808,69097,147132278,28576,60768681,40521,86363597
2017/12/5,臺股期貨,自營商,19899,42121382,20631,43666404,-732,-1545022,8359,17622213,10344,21799506,-1985,-4177293
2017/12/5,臺股期貨,投信,367,778675,691,1461000,-324,-682326,1635,3456717,35007,74011799,-33372,-70555082
2017/12/5,臺股期貨,外資及陸資,59813,126687891,60016,127134074,-203,-446183,69301,146485441,28955,61124566,40346,85360875
2017/12/6,臺股期貨,自營商,31523,65985793,33095,69269403,-1572,-3283610,8052,16672740,11567,23942530,-3515,-7269790
2017/12/6,臺股期貨,投信,397,824756,1478,3082232,-1081,-2257476,1860,3862848,36313,75414838,-34453,-71551990
2017/12/6,臺股期貨,外資及陸資,73556,154149874,74178,155502602,-622,-1352728,70353,146076868,30203,62630774,40150,83446094
2017/12/7,臺股期貨,自營商,21589,44765081,22303,46240315,-714,-1475233,7519,15529867,11734,24240609,-4215,-8710742
2017/12/7,臺股期貨,投信,714,1481537,141,292360,573,1189177,1884,3905532,35764,74138772,-33880,-70233240
2017/12/7,臺股期貨,外資及陸資,67021,139017667,67945,140946863,-924,-1929196,71195,147552083,31973,66184007,39222,81368076
2017/12/8,臺股期貨,自營商,20153,41814855,19448,40333968,705,1480887,8278,17158719,11795,24440463,-3517,-7281744
2017/12/8,臺股期貨,投信,747,1552634,70,145088,677,1407546,2020,4199984,35223,73235662,-33203,-69035678
2017/12/8,臺股期貨,外資及陸資,53075,110109815,55706,115582298,-2631,-5472483,70149,145815079,33531,69623135,36618,76191944
2017/12/11,臺股期貨,自營商,17581,36778009,17800,37243855,-219,-465845,7941,16588513,11825,24695092,-3884,-8106579
2017/12/11,臺股期貨,投信,1132,2371391,84,176035,1048,2195356,2040,4275010,34195,71659042,-32155,-67384032
2017/12/11,臺股期貨,外資及陸資,43965,91984560,41692,87236923,2273,4747637,69134,144839139,30229,63250596,38905,81588543
2017/12/12,臺股期貨,自營商,19719,41152405,18935,39505121,784,1647284,8292,17246814,11424,23743980,-3132,-6497166
2017/12/12,臺股期貨,投信,196,409722,652,1360394,-456,-950672,2026,4226628,34637,72259571,-32611,-68032943
2017/12/12,臺股期貨,外資及陸資,46774,97625509,46403,96876048,371,749461,69190,144306473,29911,62304165,39279,82002308
2017/12/13,臺股期貨,自營商,14663,30633709,16306,34066090,-1643,-3432381,7040,14663168,11862,24705416,-4822,-10042248
2017/12/13,臺股期貨,投信,387,809106,99,206861,288,602245,1989,4156997,34312,71711906,-32323,-67554909
2017/12/13,臺股期貨,外資及陸資,40440,84491025,38025,79451310,2415,5039715,70199,146676727,28505,59477327,41694,87199400
2017/12/14,臺股期貨,自營商,18717,39441268,20086,42337215,-1369,-2895947,6376,13366052,12569,26371417,-6193,-13005365
2017/12/14,臺股期貨,投信,3981,8396837,3664,7719443,317,677394,2159,4544950,34165,71920827,-32006,-67375877
2017/12/14,臺股期貨,外資及陸資,50938,107389620,47692,100555992,3246,6833628,74253,156278154,29297,61576247,44956,94701907
2017/12/15,臺股期貨,自營商,27665,57884173,22439,46937196,5226,10946977,9217,19266862,10191,21268983,-974,-2002121
2017/12/15,臺股期貨,投信,4514,9441213,5731,11975328,-1217,-2534115,1898,3979338,35121,73616258,-33223,-69636920
2017/12/15,臺股期貨,外資及陸資,63259,132342153,68468,143259739,-5209,-10917586,73826,154720276,34079,71345814,39747,83374462
2017/12/18,臺股期貨,自營商,18289,38362395,17843,37419350,446,943045,10316,21611360,10850,22687252,-534,-1075892
2017/12/18,臺股期貨,投信,16431,34468529,16041,33604170,390,864358,1757,3688585,34590,72588500,-32833,-68899915
2017/12/18,臺股期貨,外資及陸資,79571,166839881,81124,170152757,-1553,-3312876,78352,164425338,40158,84215756,38194,80209582
2017/12/19,臺股期貨,自營商,22954,48136250,25798,54105135,-2844,-5968885,8112,16912521,11485,23921263,-3373,-7008742
2017/12/19,臺股期貨,投信,11344,23795287,11393,23881275,-49,-85988,1742,3639178,34624,72323532,-32882,-68684354
2017/12/19,臺股期貨,外資及陸資,88115,184921707,83659,175580641,4456,9341066,84319,176159732,41664,86988081,42655,89171651
2017/12/20,臺股期貨,自營商,23930,50166871,25087,52590403,-1157,-2423532,4455,9315639,8651,18100326,-4196,-8784687
2017/12/20,臺股期貨,投信,498,1044508,1072,2250522,-574,-1206014,1728,3631546,35179,73932186,-33451,-70300640
2017/12/20,臺股期貨,外資及陸資,55547,116430643,47715,100012933,7832,16417710,65699,138044959,20117,42186101,45582,95858858
2017/12/21,臺股期貨,自營商,12926,27153101,13050,27418989,-124,-265888,4154,8674843,8474,17713282,-4320,-9038439
2017/12/21,臺股期貨,投信,107,225219,411,862560,-304,-637341,1724,3618660,35479,74470421,-33755,-70851761
2017/12/21,臺股期貨,外資及陸資,39203,82380087,41211,86602823,-2008,-4222736,65705,137889563,22131,46362004,43574,91527559
2017/12/22,臺股期貨,自營商,8647,18154325,8922,18727895,-275,-573570,4530,9491609,9138,19166719,-4608,-9675110
2017/12/22,臺股期貨,投信,715,1505647,69,144651,646,1360995,1779,3747622,34888,73495061,-33109,-69747439
2017/12/22,臺股期貨,外資及陸資,28291,59398142,26696,56051700,1595,3346442,66338,139720020,21169,44500653,45169,95219367
2017/12/25,臺股期貨,自營商,8446,17795133,9064,19092038,-618,-1296905,4423,9259753,9640,20208029,-5217,-10948276
2017/12/25,臺股期貨,投信,71,149832,197,415032,-126,-265200,1708,3595321,34943,73555015,-33235,-69959694
2017/12/25,臺股期貨,外資及陸資,19553,41193944,19172,40391475,381,802469,66574,140110579,21024,44161342,45550,95949237
2017/12/26,臺股期貨,自營商,19046,39809773,20070,41947864,-1024,-2138091,4481,9284335,10596,21983332,-6115,-12698997
2017/12/26,臺股期貨,投信,90,188268,1619,3377656,-1529,-3189388,1528,3183418,36292,75610753,-34764,-72427335
2017/12/26,臺股期貨,外資及陸資,44162,92340850,46290,96827049,-2128,-4486199,66042,137564149,22619,47029623,43423,90534526
2017/12/27,臺股期貨,自營商,13278,27741845,14252,29780168,-974,-2038322,3954,8224396,11040,23028411,-7086,-14804015
2017/12/27,臺股期貨,投信,203,424129,555,1161572,-352,-737443,1613,3378882,36729,76939909,-35116,-73561027
2017/12/27,臺股期貨,外資及陸資,39833,83229068,34441,71972336,5392,11256732,70161,146941036,21346,44615955,48815,102325081
2017/12/28,臺股期貨,自營商,16868,35589530,16303,34413247,565,1176283,5310,11148326,11831,24887719,-6521,-13739393
2017/12/28,臺股期貨,投信,610,1283729,113,238753,497,1044976,1914,4042721,36533,77165003,-34619,-73122282
2017/12/28,臺股期貨,外資及陸資,44825,94625536,42324,89350693,2501,5274843,73215,154611039,21888,46129164,51327,108481875
2017/12/29,臺股期貨,自營商,16776,35615125,14866,31566937,1910,4048188,6778,14337806,11316,23955201,-4538,-9617395
2017/12/29,臺股期貨,投信,1251,2660093,7,14883,1244,2645210,1962,4172358,35337,75147664,-33375,-70975306
2017/12/29,臺股期貨,外資及陸資,35763,75959193,38351,81460041,-2588,-5500848,72655,154473964,23916,50756046,48739,103717918
2018/1/2,臺股期貨,自營商,16455,35091276,14741,31428126,1714,3663151,10826,23098950,13712,29244912,-2886,-6145962
2018/1/2,臺股期貨,投信,159,340119,450,963507,-291,-623389,2054,4398812,35720,76497952,-33666,-72099140
2018/1/2,臺股期貨,外資及陸資,39224,83634044,35821,76388447,3403,7245597,76058,162848744,23916,51117291,52142,111731453
2018/1/3,臺股期貨,自營商,22237,47847425,21284,45810894,953,2036532,10174,21854544,12011,25809068,-1837,-3954524
2018/1/3,臺股期貨,投信,198,427121,130,280199,68,146922,2035,4390685,35633,76881761,-33598,-72491076
